relative_path	bytes	sha256
benchmarks/figures/ethereum_pectra_profit_vs_base_fee_volatility.png	112353	3ba2c7faaf548c405a8772b4cb0a59bc47651a26de30c8d49f42fc4b93bfa8dc
benchmarks/figures/ethereum_pectra_profit_vs_base_fee_volatility.svg	71513	94ae06d0e4b88ff1824eada1ce774a0f896d415d8210920b4dd2e6ab043e6713
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee.pdf	59295	428f6bddb1953c047670c4087691ae10749cf7eb6362aeaae76b70e85af019cc
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee.png	218658	33bc7372c848858fc446c238af0c65882799222d5d5b4642b7a91e61bf713d14
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee.svg	314068	bed233b3310b8edff3f2d2ee5add73518b07285d803dab42c3d50ec5e8648155
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_bulk.pdf	59240	fa80b8beacaed0846255241c61b232eaf4eb9294a085bb5bb86b52f00581821d
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_bulk.png	218234	eff0ddecd53eb1d32d27d20a2e84691c42e0a9b30c64bbed2e8f844c3a99b81c
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_bulk.svg	313590	d975370dae1b832451640bddc305534fdcc994582c075f8b897f1356f265a0c3
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_volatility.pdf	58480	f27f3537a676e4f88538d475730fad13b01f4e29d30aded556aa6c0028a2b486
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_volatility.png	221067	0fcb6717b804362dc7deb80155a3642bdd358c0f80f42701e6de70ad381136c5
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_volatility.svg	294041	a57b39110d31a56b8e61cabefb032846c2d8fcaed16536799294d1ae7a9d9cf0
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_volatility_bulk.pdf	58934	c60b17f0a1eb2d5b61671b363ed2a364281c204817b427f831323fe60ac52034
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_volatility_bulk.png	223329	4268862bb6f748e031e0c96eb65a62f2484342ab1def01f6fbe8d3df9b7a09a5
benchmarks/figures/lstm_36s_block300_quartile_cross_chain_profit_vs_base_fee_volatility_bulk.svg	290891	345e703a398f0808ee3b17c27b0e3b465dc1907f4bc6e2d23dcadcac6e3fd267
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee.pdf	59113	6b8bd89736f57566fd5cf96e18c98d360c957078bd07cccbe8ce411ec36a89d6
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee.png	214582	938dcab4272722c574be57a988e6f4e582817cca7927ac89224f85011fce3aa7
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee.svg	305239	bac99a4d01d55eeb1c3e4f1ba7d950d81769268a4b4bf09edf6854b3733f9ecf
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_bulk.pdf	58817	572696fbdabd2eea96dd954ee498607ae510c7d983927cb54007140bf9949f61
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_bulk.png	216450	24a05b8acb130126c95d9055edad715ca2b3addf3140848fab5f93a90abd8221
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_bulk.svg	304809	ec40cc4a24eefba509afd9e015fe4152f14d9bf015f23dbb9bb6243710022d80
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_volatility.pdf	58293	659c5f1c41f1b3eff172fd10159fc02adabc8d51aa24c24f33cb7d9138a8175b
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_volatility.png	201430	da3fc97f34b5365c13b978085d426a6c5e2cacea8ed8e0500626c9c2c21d730c
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_volatility.svg	290669	271aef7dc248e224dce80ea16b10f70ea76bd287824ac8eb0204807ff73c5c77
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_volatility_bulk.pdf	59296	21bbfd8397a7944c27284480cf7e08f38857c8df2fdfe1f31dfab0babb157415
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_volatility_bulk.png	231064	84628ca30c01a9dd4fe48dfb0b3e507b07d6a9dabba2a99ea2daff313a72e9ab
benchmarks/figures/lstm_36s_block_count_quartile_cross_chain_profit_vs_base_fee_volatility_bulk.svg	291491	a0c3f3cbe09e95183fa561dacd12a20270edd92edb5ed10f6fc0648553663cca
benchmarks/figures/lstm_36s_edge_case_cross_chain_accuracy_by_class.pdf	22653	dcedc2f4f03c95822f9d1b619613f2cd2967e33341c7892d2ef50d2b8573ef2c
benchmarks/figures/lstm_36s_edge_case_cross_chain_accuracy_by_class.png	23083	523c6bd0f2c5e4322595201542edb36ee6fb37c5c9d11c2daa918b2f8e9b69a0
benchmarks/figures/lstm_36s_edge_case_cross_chain_accuracy_by_class.svg	53440	0168ced074888b9329d15cb533c0322e46a66182be7a97f405403fc13412fbef
benchmarks/figures/lstm_36s_edge_case_cross_chain_profit_by_class.pdf	23451	c50fff39f8d0441a883429ee2a765b4409b57b5bfb7f012d1e1b8b4b668c9342
benchmarks/figures/lstm_36s_edge_case_cross_chain_profit_by_class.png	23346	0925ceec583cb6f3dd413f8addb317ceda35ae782ea408e85d75e011189342d5
benchmarks/figures/lstm_36s_edge_case_cross_chain_profit_by_class.svg	54771	d643fa18840f94c14e968ab7469a105e8864982beec37fde67bcd999dd2c39c2
benchmarks/figures/lstm_36s_wall_clock_quartile_cross_chain_profit_vs_base_fee.pdf	58382	bf476413837c33105bd76f9b6e6bd0fabbf18292fe8a3a821b1d8c2fd607bb17
benchmarks/figures/lstm_36s_wall_clock_quartile_cross_chain_profit_vs_base_fee.png	224138	84e32e2b3d28323e21288844ea529ba26539622cb93f377ee56d75edc713f1f7
benchmarks/figures/lstm_36s_wall_clock_quartile_cross_chain_profit_vs_base_fee.svg	309588	1598c71b1f2bb08ba5ff5bad8ad90982bde24219bf646e08595d8ee6974693d5
benchmarks/figures/lstm_36s_wall_clock_quartile_cross_chain_profit_vs_base_fee_volatility.pdf	57905	64f1ca813f5ecfa827f511a30492f1b7bbf63e9e99addccd56503bc21f9f1c27
benchmarks/figures/lstm_36s_wall_clock_quartile_cross_chain_profit_vs_base_fee_volatility.png	214496	264440b25d25bed35cf386c49493e2ea33db7a2318d3adc648369d81a8c56b98
benchmarks/figures/lstm_36s_wall_clock_quartile_cross_chain_profit_vs_base_fee_volatility.svg	290303	898c7afbfba7cb88ddcf77e10e95388b9f0e5903c38f7ad190f48da702e732c9
benchmarks/figures/pdf_reference/icdcs_page-08.png	757624	54f4f80edfb071ed26b465eaa60c1d9fb71459fca92359dfa69107e89da9a412
benchmarks/figures/pdf_reference/icdcs_page-09.png	788562	fceefe3303ef209244078d942134a87b0eeaf77081be5ef2d86c6e0296145275
benchmarks/figures/pdf_reference/icdcs_page-10.png	489993	a6b6e5e93e3bb1e0357ff780f5d31167fefd841a48c0efc21140c96b0075e4d5
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee.pdf	38065	60387d301263b0f889624a3810b3bb3a41325b76adfe582110180a5c6bfd5caf
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee.png	123326	b2cd3bf73787d3ed1f17339ffbc29d69aa06a64f847b6866a6cf6136b486cce3
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee.svg	134723	6ea5203b7deccb883baddc5a3fac0c016a354651c9bba65dc90feeca19f425cd
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee_bulk.pdf	37625	20263d3b73ff3374921a4ff3c4517ba73ef9912e52006ffe96a3f1a72bbc6512
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee_bulk.png	124501	6045bcd4aef82ffe6159da1330035066fd21bbe76394b895bd1cca68bbfc8405
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee_bulk.svg	133917	772b7ddf171b1ed026a87e8c2cc6f4918b13c7039230503662bbc87017f0b2e0
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee_volatility.pdf	38258	0d2fdf8ae350f3364949821b33bba6de56ef3a056d6111b7657df1688d365fbe
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee_volatility.png	134271	248014e1b2febe568f9d23ae64115ef6b0107d09d2fe3104bf09aa995aebe131
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_accuracy_vs_base_fee_volatility.svg	135746	9d160d384607f6785d66d55152ecc443c78bfe83fc8a71cb0f719dc6b3155d87
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee.pdf	38882	d1c0e877de9cdf6c7f0daa6ae80a97a9cd5036963a6b6253bb8729ba00f4ce98
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee.png	114089	ad97be22f30ba0121484bb7cd3a6c48dbe38991531a66e7d0bc41cad00d04adb
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee.svg	131870	b8ab16f7b3f7b99cc1a8648c84b1d2caf9ebe2bbfd1e2b06533869ab45decf91
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee_bulk.pdf	38491	714fb5066ae70e6447c577f4592bddc514eded61cd7a2d305d58071c65531055
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee_bulk.png	113606	64b0ae66c1d2855ee5c050000c0fbbc91e9cc3204a7d290b4052d2cf570958ae
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee_bulk.svg	130988	ff701917eaf1e6e6724202f03019e9c3f54e808c05fe9978ca5fdba26635ba81
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee_volatility.pdf	38919	ef216b50cebba6bd000e948405da0cccf404b9a73e06daa90945e802b2724756
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee_volatility.png	126398	500a6befc0efae3ae2afd50d77a66e88c0fa502c1a9eaf41e4c09d3ff54cca48
benchmarks/figures/polygon_bhilai_large_lstm_block300_quartile_profit_vs_base_fee_volatility.svg	133596	5f220f3ca5aeb20be90a0665819f9419139459b2ab346cf3c27cb9edaa77d566
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee.pdf	37550	1d891b03ce5c1a93710fdd3a4c95da21a32634512921f9de7c4e3f92838796c3
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee.png	121983	c2fab63d5bc3470f1a4f32cd178898327252a4e321867532e91ea091c00c48d1
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee.svg	131937	35480ddd25b92b5235aea115fc58d995f7b88f90dc834dc456f0f00d058e9f53
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee_bulk.pdf	36590	5963bc6bec924ea70009ff5374ef957388341a571eee5aa3219ac97a4ef84d3c
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee_bulk.png	121269	f9c9d1589a55a24c2d7f0994cdb17d0e0522f534c1b139d4910231618ce3d531
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee_bulk.svg	129765	4aead15032ab1d4d860ea9d195a1c3865438482ea8f33bcae804e4c62bc58e73
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee_volatility.pdf	38231	b7eee574fcd1a74f7809c3f8820be5e7badb7216b263f30c44fa61767f8dfe13
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee_volatility.png	130395	2ce1fed87b278f0c8079383583ec4549011282935cbec9501dc624c5f3f75eac
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_accuracy_vs_base_fee_volatility.svg	133812	d0c0c240be9b0e1dab8b5c5c267ce8fe3e93f5e76ef28f9c79e772c70ae66426
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee.pdf	38942	bfb145a6980a9f48db4695313940171a0a01382656b882329afc1a45a0a9e46d
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee.png	105706	6f352f42f13b4de6df96fe1fc98d7be95ecc394ef839e91ebf20786f429228db
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee.svg	130544	923560f3b7d750bb06a9b5878ccd53b996a74c9be2ddafe9bf82fd56258edeee
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee_bulk.pdf	38363	56586ee31abb2a776f08acda66848e53a0b104f3bf8b95ad977dbd3bbf482260
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee_bulk.png	106714	258bbf79235e11395fd58a8296e2ee298bf2357e3c8561994b108d1573ed5aea
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee_bulk.svg	127668	9c7b254326f513b1c31bf252382bdad165ee2ace12bdffe5171b726a273abd37
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee_volatility.pdf	38872	1a3e25fa8d2e637ef08d64de96675dca56d732d6b111f6363eedde45a6a175aa
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee_volatility.png	116933	234599181aa1cc498c1ead9b14cfa413444c5c01b7dee3f08959ac46af10d93a
benchmarks/figures/polygon_bhilai_large_lstm_block_count_quartile_profit_vs_base_fee_volatility.svg	131901	17a01d8ff7a4c661e9085ae5076711d9e0db985ed71c6dbaae278b204ec62171
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee.pdf	40976	ebfe8b6012f2dbfc762282cac4e4ec6e087211b887d38d68d56bfd895f922c67
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee.png	67511	c2cd41ed1bc21c09416fcc5272f096341cca27d4e7d1892736f12ea6967f3510
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee.svg	210600	bd065b2a08541ed15ac7e13d2d908e700f5f622ee730425e3dc3cafe0fb537fe
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_class_only.pdf	35185	43d32b55d6d9eae06260a79d9a8720b99370c9a432f9601703a5ce1b1e6bcec8
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_class_only.png	53493	666bd8b3c743d8d453219d6612c7936ab01c2944fc28925e4cd9ac07ec740b7b
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_class_only.svg	138626	1f87ab08dc11cc8e5a29ce53972600e729ba76992a6e7df75128dabb63795ba0
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_volatility.pdf	41059	58ffab8c6d2488f2bdc62007de9cfbd3547645e75e8a6e52a44fa9d158f931a0
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_volatility.png	69763	a255ea02bb3a86feffcc6c8032bc44fc147524a6ac1f0b378e77df3617a41223
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_volatility.svg	208772	84c1ce143b668a67ea361c66daa3383c5a3cc2f3accb440a941274075f6809ab
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_volatility_class_only.pdf	35859	8099cfceb2caa537ea5a34cdcdf5748f960b5b83dfba56cce1d932999e7f7642
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_volatility_class_only.png	47647	99eb5501f8d0fceebccc93235956314e672fc3d8be8359be23c7157169820f75
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_accuracy_vs_base_fee_volatility_class_only.svg	145089	c6b47ab5eb6a57b0125c06140e10d4fe0652fff890b3306a368161947f4cc172
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee.pdf	39212	399a9e0936660fc7da7e52a42f449760c2fbdf267457645f0b103005d60d69d4
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee.png	62579	a9df1a70bdc45e821d47ac09afde4db79b5737f8ae2876e3fb8703d596644e62
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee.svg	206808	bd66ebf3d6e3443d1ba92b29c71fe0d17ca28409664a3d797bc69016bbcc38c1
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_class_only.pdf	35995	4439fc143519b05fcab74ab3dc5f6c2ccb748ad8c962ea1680c66a7177e4f97d
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_class_only.png	52163	9447a91dcf4f693838c8edb83fdb4865bc9bd7f52d8392866520555568adde8f
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_class_only.svg	138109	e662d8abb68d1bd9c58fa062a7eca9d128dc3f63015d6974d4b23ca9240e9a09
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_volatility.pdf	38939	6137553154bf8dd46cb61e02cb1fb40c0a320c340094646132a70fc25149a25a
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_volatility.png	62968	aaedf482110e3d51715205c166d22d8e5eb1a315f2fd81c1dcda4245ac5f3b58
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_volatility.svg	204445	92162c4078f154f26776ffc673f31878221ffbc3aa82d8bd2abc81acbc1f6a0d
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_volatility_class_only.pdf	36269	af2ea0a8e3f76a67c8edf5210636e4cac6682305a944eebd8738d62056512f70
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_volatility_class_only.png	49706	ebd9be7fc04625663ba96f03b9619436fd5698142c05a081ca836870455b417c
benchmarks/figures/polygon_bhilai_large_lstm_edge_case_lstm_36s_profit_vs_base_fee_volatility_class_only.svg	143847	724e986376e8ed933c170472567a9267e217906523166a9a66f086f9a792c8b5
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_accuracy_vs_base_fee.pdf	36016	217494466ac8978ef4040e4ff3c7406bee9da87a5dc3f068b8a859ee607cbe5e
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_accuracy_vs_base_fee.png	124342	ae44e01c93a5ea3b37557ae8328bc312e8da54ddcfad0370deeb4e924f3a4edd
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_accuracy_vs_base_fee.svg	138876	8c7cf14fbb714e9fff036c347d70d39f9cf19feb8d16107a03f78a02024a7ce1
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_accuracy_vs_base_fee_volatility.pdf	36780	ab1aef1d4da851f24868d43a7bc2a280dc3ee4e72f8afa1df06273334371573f
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_accuracy_vs_base_fee_volatility.png	132907	08c4fef74b911a58d62d9664a673a334d512dd3b8a0cfdd6034007c37f4b6e57
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_accuracy_vs_base_fee_volatility.svg	131051	288234bfed658d480687bdb7aa6fd3b8183c732f1c16527e0f3b6f28aa5d8565
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_profit_vs_base_fee.pdf	37156	8cc30e5e72c85006c4224ced9cdbe6b5955b4623c4bf8b6a56b9e5f01d70a074
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_profit_vs_base_fee.png	113335	0786d3d1e23625451df327101ef40e5e0f83734979ec586c8dcbfe34677c545c
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_profit_vs_base_fee.svg	136605	1a1b50920a4143c1f6b1bd1099e55a7913df4dc50bb472a7b1e7bd652df7f436
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_profit_vs_base_fee_volatility.pdf	37047	3d41332a8e9d2e389a55645047fe0506029b6b8ee84eb04017684a23daf98e12
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_profit_vs_base_fee_volatility.png	109676	46e2ef5511e7dfbf4572ac08d10bc843dcbfe9303b576133dff993223c20a069
benchmarks/figures/polygon_bhilai_large_lstm_wall_clock_quartile_profit_vs_base_fee_volatility.svg	125905	d1d763e6349d18c560da3585a2d5702e6f25ee20b091e8bbab90b12bebfee7d0
benchmarks/results.sqlite	8577024	ba70a8f65e9210edc2cfee63243d69e46f55235f5b78f39d7dd5cdd83bf724b0
benchmarks/results.sqlite-shm	32768	fd4c9fda9cd3f9ae7c962b0ddf37232294d55580e1aa165aa06129b8549389eb
benchmarks/results.sqlite-wal	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmarks/results.sqlite.pre_corpus_schema_20260620T194201.bak	442368	1dd251e4fe7dbeb6a55a956ef097a6d13e8406dbd7c1bb8ebd70639a44ba9a8e
outputs/.spice/catalog.sqlite	36864	8b52141a32d3e0de952757046a95291cfe3b15e3ad038bcdfd6db9385cd5ae34
outputs/benchmarks/runs/avalanche_nov9_cutoff_36s/20260604T102647Z/metadata.json	115	02db0bc430b66765e7093dcc2dfda97cecf97a5ee0bc5197008757a24708071e
outputs/benchmarks/runs/avalanche_nov9_cutoff_36s/20260604T102647Z/plan.jsonl	8553	671cdb476cdd0e67ecb18fbdc1d6ade0346c1d184435afdf803ccd562725b4cf
outputs/benchmarks/runs/delay_degradation_eth_lstm_beyond_600/20260514T181204Z/collection.json	31599	ba2b7f5943cca9e304f7587108f648a6ab193cb1684d36da9e8101c838125f5d
outputs/benchmarks/runs/delay_degradation_eth_lstm_beyond_600/20260514T181204Z/metadata.json	127	e561963c927f3d58f5e6dcc719ae1acf4a6410d5e33ed0f0167e3852780a7072
outputs/benchmarks/runs/delay_degradation_eth_lstm_beyond_600/20260514T181204Z/plan.jsonl	46424	01f12332a6a1d5fff9146a303bcc4d41f4900fee78756e909959eb544815251a
outputs/benchmarks/runs/delay_degradation_eth_lstm_beyond_600/20260514T181204Z/submission.jsonl	4649	cf5e977faf9c93446e8b36bea125996d5c99721ba6ee7c92b76b762a59aabe6f
outputs/benchmarks/runs/delay_degradation_eth_polygon_lstm_330_900/20260515T060740Z/metadata.json	132	f78ff7de67229733617085900ed32a958dcd66398885f6382878a1d88f7280d3
outputs/benchmarks/runs/delay_degradation_eth_polygon_lstm_330_900/20260515T060740Z/plan.jsonl	205370	0db910f2196ae663dc1f7f9cff129c679e0d33f94bfbeec63ba74eea4ccb4e57
outputs/benchmarks/runs/delay_degradation_eth_polygon_lstm_330_900/20260515T060740Z/submission.jsonl	20394	1f0b8382fec160313fcd3e64257f43cf7600492fdf70f2e715bee3a24e0b6cab
outputs/benchmarks/runs/delay_degradation_extension/20260509T091137Z/metadata.json	117	d19afbaff5bcb5020b6c98390565ddb7bfaec03769c397cdf7f73169d74f4069
outputs/benchmarks/runs/delay_degradation_extension/20260509T091137Z/plan.jsonl	1260180	0a5587489924752527e66ac0e17c5a15cbfee1efd3249bc4647416ede7f87060
outputs/benchmarks/runs/delay_degradation_extension/20260509T091137Z/submission.jsonl	126135	08aa68616523c67f59918d44f6892e45f2c84408f7f7d7b510dfbaa339e06712
outputs/benchmarks/runs/delay_degradation_lstm_long_extension/20260513T114105Z/collection.json	94087	8e736ad4b8646ee47a46336c7d5b7363fff9a59a2c964866492efff26f6c5b0e
outputs/benchmarks/runs/delay_degradation_lstm_long_extension/20260513T114105Z/metadata.json	127	6a4523f59e00f88eaa7d3e791107291413bfb79c44741778b999a7b152c577cc
outputs/benchmarks/runs/delay_degradation_lstm_long_extension/20260513T114105Z/plan.jsonl	139990	8444004ac91df597280096ad70dcc0ca0a76251c07ef4ce2dda4d8600f890baf
outputs/benchmarks/runs/delay_degradation_lstm_long_extension/20260513T114105Z/submission.jsonl	14745	f416621c17090d3818e0f132bfc5e8ee183601135e57e2dba5031dfb9be2671a
outputs/benchmarks/runs/delay_degradation_short_window_fillin/20260513T112947Z/metadata.json	127	6330716ce8525ba4e9eb789d9c9ee47513c0cd0809209be0a28f13029a83962f
outputs/benchmarks/runs/delay_degradation_short_window_fillin/20260513T112947Z/plan.jsonl	92334	d651a2019f1be10fafe8ce7da5735969eb40f28bcd2fc000af72ea099f93d2cb
outputs/benchmarks/runs/delay_degradation_short_window_fillin/20260513T113030Z/collection.json	62810	df361797214735964fcf03c3c22d463203c20fad7e9fa454000ed96fc40295bf
outputs/benchmarks/runs/delay_degradation_short_window_fillin/20260513T113030Z/metadata.json	127	9bf3318dd64bff0a2acf3daa5d59cc3bbb19084b68d766eade3517d94aec0fc0
outputs/benchmarks/runs/delay_degradation_short_window_fillin/20260513T113030Z/plan.jsonl	92484	994846ae997d5c44a8e63be78698b040d6d0288da68d647788ac37976273830c
outputs/benchmarks/runs/delay_degradation_short_window_fillin/20260513T113030Z/submission.jsonl	9254	f10da5a38948097a5a188a136c55a0e1eb70b28fcd6325f78e92a00c4492b8dc
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110006Z/FAILED_SUBMISSION.md	306	623345dac9396a28aa47327f2f5c8d012fce77b15b2218a837161ece96dacb7c
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110006Z/metadata.json	377	eb3cde5be8d0097bf232d51466f2f3713fad6aa32326909df856ee50d6ae0377
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110006Z/plan.jsonl	831786	af7ae40910185ee9da159bbcaba859641f2aebd54bb154ba6b045550afd2abf8
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110006Z/submission.jsonl	82236	52a8950382d0eb2222861b0a0a354de05f2ad05a768f28cc2f4037e6e69a41a7
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110555Z/FAILED_SUBMISSION.md	431	c19b468d4e214f2dd39e3a24199f76c5f1b67295a01de5a68217b0c8f48b9572
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110555Z/metadata.json	412	4d99ff682908c0588356070af2e0bfa054b3bcee4b3300d93d2b0b633b958932
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110555Z/plan.jsonl	831786	af7ae40910185ee9da159bbcaba859641f2aebd54bb154ba6b045550afd2abf8
outputs/benchmarks/runs/delay_degradation_sweep/20260508T110555Z/submission.jsonl	82236	7c8ce8741b8eb682e32147ecc6592f9d6adbfd726009ee24e506e46ba20f301c
outputs/benchmarks/runs/delay_degradation_sweep/20260508T112441Z/metadata.json	113	41bff98e4a33497899450e282d8a4b388901ef93130f82b9752fff256d338a0b
outputs/benchmarks/runs/delay_degradation_sweep/20260508T112441Z/plan.jsonl	831786	af7ae40910185ee9da159bbcaba859641f2aebd54bb154ba6b045550afd2abf8
outputs/benchmarks/runs/delay_degradation_sweep/20260508T112441Z/submission.jsonl	82236	0da8a591b8de607c45e8c833da6a31eeb5b9eb3a275ee294e4e1ddea0ac5cbc0
